;price;floor_area;age;floor;roof;room_num;hall_num;neighborhood
3190;8500000;175;0;10;0;3;1;Erenköy Mahallesi
3191;5675000;150;23;7;0;3;1;Fenerbahçe Mahallesi
3192;4995000;220;26;3;0;4;1;Feneryolu Mahallesi
3193;8000000;130;0;10;0;3;1;Fenerbahçe Mahallesi
3194;2250000;100;0;0;0;2;1;Feneryolu Mahallesi
3195;3600000;95;0;7;0;2;1;Feneryolu Mahallesi
3196;1900000;150;30;9;0;3;1;Kozyatağı Mahallesi
3197;7000000;150;0;2;0;3;1;Göztepe Mahallesi
3198;6950000;265;4;8;0;4;1;Göztepe Mahallesi
3199;3950000;120;5;0;0;3;1;Fenerbahçe Mahallesi
3200;5500000;160;4;4;0;3;1;Erenköy Mahallesi
3201;5450000;150;4;4;0;3;1;Göztepe Mahallesi
3202;5750000;185;24;2;0;4;1;Fenerbahçe Mahallesi
3203;4495000;180;23;4;0;4;1;Erenköy Mahallesi
3204;2995000;125;32;0;0;3;1;Suadiye Mahallesi
3205;4200000;150;3;1;0;3;1;Suadiye Mahallesi
3206;4200000;93;0;13;0;2;1;Göztepe Mahallesi
3207;6950000;225;0;7;0;4;1;Caddebostan Mahallesi
3208;6000000;210;3;13;0;4;2;Suadiye Mahallesi
3209;12250000;200;0;4;0;4;1;Fenerbahçe Mahallesi
3210;2400000;160;29;2;0;3;1;Bostancı Mahallesi
3211;5950000;150;4;5;0;3;1;Suadiye Mahallesi
3212;3475000;150;31;3;0;3;1;Feneryolu Mahallesi
3213;3000000;107;3;12;0;2;1;Fikirtepe Mahallesi
3214;3200000;100;2;2;0;2;1;Kozyatağı Mahallesi
3215;3740000;105;0;2;0;2;1;Bostancı Mahallesi
3216;3575000;135;0;1;0;3;1;Suadiye Mahallesi
3217;7595000;145;0;9;0;3;1;Caddebostan Mahallesi
3218;3500000;195;28;7;0;3;1;Erenköy Mahallesi
3219;6500000;280;24;7;0;4;1;Caddebostan Mahallesi
3220;2950000;165;25;2;0;3;1;Erenköy Mahallesi
3221;5500000;135;0;9;0;3;1;Göztepe Mahallesi
3222;6850000;250;0;8;0;4;1;Fenerbahçe Mahallesi
3223;3250000;135;31;4;0;3;1;Göztepe Mahallesi
3224;2100000;105;0;1;0;2;1;SahrayıCedit Mahallesi
3225;4000000;150;4;11;0;2;1;Göztepe Mahallesi
3226;4790000;140;0;7;0;3;1;Erenköy Mahallesi
3227;3950000;135;0;2;0;3;1;19 Mayıs Mahallesi
3228;6950000;150;4;7;0;3;1;Caddebostan Mahallesi
3229;7000000;180;3;10;0;4;1;Bostancı Mahallesi
3230;6200000;200;0;7;0;4;1;Göztepe Mahallesi
3231;4250000;160;26;7;0;3;1;Bostancı Mahallesi
3232;7950000;150;3;4;0;3;1;Fenerbahçe Mahallesi
3233;4250000;140;7;13;0;3;1;Erenköy Mahallesi
3234;20000000;400;10;10;0;4;2;Caddebostan Mahallesi
3235;4190000;125;0;7;0;3;1;Suadiye Mahallesi
3236;5454000;150;26;7;0;3;1;Fenerbahçe Mahallesi
3237;8900000;215;35;4;0;4;1;Caddebostan Mahallesi
3238;2650000;105;0;9;0;2;1;Merdivenköy Mahallesi
3239;4250000;145;3;9;0;3;1;Erenköy Mahallesi
3240;2995000;130;31;0;0;3;1;Suadiye Mahallesi
3241;12250000;210;0;14;0;4;1;Fenerbahçe Mahallesi
3242;4525000;180;23;3;0;4;1;Göztepe Mahallesi
3243;3250000;126;0;6;0;3;1;Merdivenköy Mahallesi
3244;5250000;130;11;3;0;3;1;Suadiye Mahallesi
3245;3395000;165;20;10;0;3;1;Bostancı Mahallesi
3246;4995000;240;30;3;0;4;1;Feneryolu Mahallesi
3247;3600000;115;0;14;0;3;1;SahrayıCedit Mahallesi
3248;5000000;210;28;3;0;4;1;Fenerbahçe Mahallesi
3249;8250000;220;31;4;0;4;1;Caddebostan Mahallesi
3250;2495000;130;32;4;0;3;1;Erenköy Mahallesi
3251;3495000;90;7;4;0;2;1;Suadiye Mahallesi
3252;2245000;125;30;2;0;3;1;19 Mayıs Mahallesi
3253;4250000;140;3;9;0;3;1;Erenköy Mahallesi
3254;1275000;160;31;4;0;5;1;Hasanpaşa Mahallesi
3255;2950000;100;35;2;0;3;1;Erenköy Mahallesi
3256;5750000;135;0;3;0;3;1;Caddebostan Mahallesi
3257;2430000;115;31;3;0;3;1;Zühtüpaşa Mahallesi
3258;5950000;148;4;5;0;3;1;Suadiye Mahallesi
3259;7700000;150;0;10;0;3;1;Fenerbahçe Mahallesi
3260;2875000;100;4;5;0;2;1;Kozyatağı Mahallesi
3261;3475000;140;32;3;0;3;1;Feneryolu Mahallesi
3262;6990000;180;32;3;0;4;1;Fenerbahçe Mahallesi
3263;9500000;150;0;11;0;3;1;Bostancı Mahallesi
3264;1900000;147;25;3;0;3;1;Dumlupınar Mahallesi
3265;6250000;280;20;7;0;4;1;Caddebostan Mahallesi
3266;4450000;140;4;6;0;3;1;Göztepe Mahallesi
3267;6950000;265;4;7;0;4;1;Göztepe Mahallesi
3268;3975000;130;4;1;0;3;1;Erenköy Mahallesi
3269;17750000;390;0;10;0;5;2;Caddebostan Mahallesi
3270;4790000;135;0;7;0;3;1;Erenköy Mahallesi
3271;5190000;140;4;4;0;3;1;Caddebostan Mahallesi
3272;5750000;155;10;6;0;3;1;Erenköy Mahallesi
3273;7450000;150;5;4;0;3;1;Fenerbahçe Mahallesi
3274;3500000;160;31;3;0;3;1;Erenköy Mahallesi
3275;6900000;155;3;8;0;3;1;Fenerbahçe Mahallesi
3276;4000000;190;31;9;0;4;1;Göztepe Mahallesi
3277;4690000;165;16;5;0;3;1;Feneryolu Mahallesi
3278;12250000;210;0;14;0;4;1;Fenerbahçe Mahallesi
3279;2890000;120;2;2;0;2;1;19 Mayıs Mahallesi
3280;5250000;185;30;4;0;4;1;Fenerbahçe Mahallesi
3281;4895000;240;4;10;0;4;2;Suadiye Mahallesi
3282;4495000;190;25;3;0;4;1;Erenköy Mahallesi
3283;4690000;165;15;5;0;3;1;Feneryolu Mahallesi
3284;9750000;220;0;10;0;3;2;Caddebostan Mahallesi
3285;4350000;135;4;5;0;3;1;Suadiye Mahallesi
3286;6500000;190;4;4;0;4;1;Caddebostan Mahallesi
3287;12250000;200;0;11;0;4;1;Fenerbahçe Mahallesi
3288;3850000;135;0;8;0;3;1;Suadiye Mahallesi
3289;23500000;350;0;12;0;5;2;Suadiye Mahallesi
3290;3950000;120;3;5;0;3;1;Bostancı Mahallesi
3291;3850000;160;26;4;0;3;1;Erenköy Mahallesi
3292;5195000;125;0;8;0;3;1;Erenköy Mahallesi
3293;3600000;90;0;5;0;2;1;Feneryolu Mahallesi
3294;4475000;95;0;1;0;2;1;Caddebostan Mahallesi
3295;3495000;160;26;4;0;3;1;Erenköy Mahallesi
3296;5450000;135;4;1;0;3;1;Erenköy Mahallesi
3297;6100000;150;4;10;0;3;1;Göztepe Mahallesi
3298;6300000;165;15;10;0;3;1;Göztepe Mahallesi
3299;3950000;130;7;0;0;3;1;Fenerbahçe Mahallesi
3300;2395000;130;26;8;0;3;1;Bostancı Mahallesi
3301;5750000;130;0;3;0;3;1;Caddebostan Mahallesi
3302;4350000;145;7;3;0;3;1;Caddebostan Mahallesi
3303;4000000;140;0;8;0;3;1;Feneryolu Mahallesi
3304;6950000;280;21;7;0;4;1;Caddebostan Mahallesi
3305;4350000;140;10;3;0;3;1;Göztepe Mahallesi
3306;14000000;300;9;5;1;3;2;Caddebostan Mahallesi
3307;6200000;175;3;8;0;4;1;Suadiye Mahallesi
3308;4850000;220;4;10;0;4;2;Suadiye Mahallesi
3309;4850000;140;0;3;0;3;1;Erenköy Mahallesi
3310;4690000;170;17;5;0;3;1;Feneryolu Mahallesi
3311;3050000;150;31;5;0;3;1;Feneryolu Mahallesi
3312;4850000;250;22;4;0;4;1;Bostancı Mahallesi
3313;3950000;135;8;0;0;3;1;Fenerbahçe Mahallesi
3314;4190000;95;0;1;0;2;1;Caddebostan Mahallesi
3315;4895000;150;4;10;0;3;1;Göztepe Mahallesi
3316;3475000;145;32;3;0;3;1;Feneryolu Mahallesi
3317;4000000;125;0;7;0;3;1;Göztepe Mahallesi
3318;2600000;140;35;0;0;3;1;Erenköy Mahallesi
3319;33000000;280;2;10;0;5;1;Fenerbahçe Mahallesi
3320;1880000;115;4;5;0;2;1;Merdivenköy Mahallesi
3321;5950000;160;4;5;0;3;1;Suadiye Mahallesi
3322;2850000;150;31;2;0;3;1;Feneryolu Mahallesi
3323;1950000;100;35;0;0;2;1;Suadiye Mahallesi
3324;12250000;200;0;14;0;4;1;Fenerbahçe Mahallesi
3325;3950000;255;30;9;0;5;2;Bostancı Mahallesi
3326;4100000;170;22;5;1;4;2;Göztepe Mahallesi
3327;7595000;145;0;9;0;3;1;Caddebostan Mahallesi
3328;4650000;210;23;3;0;4;1;Suadiye Mahallesi
3329;3850000;130;3;11;0;3;1;Erenköy Mahallesi
3330;3100000;80;1;1;0;2;1;Göztepe Mahallesi
3331;8350000;155;1;13;0;3;1;Caddebostan Mahallesi
3332;3695000;145;3;7;0;3;1;Bostancı Mahallesi
3333;4000000;125;0;7;0;3;1;Göztepe Mahallesi
3334;4975000;135;0;3;0;3;1;Göztepe Mahallesi
3335;5050000;160;4;4;0;3;1;Erenköy Mahallesi
3336;1575000;65;4;11;0;1;1;Fikirtepe Mahallesi
3337;2095000;135;30;4;0;3;1;Göztepe Mahallesi
3338;7595000;140;0;9;0;3;1;Caddebostan Mahallesi
3339;3850000;160;30;4;0;3;1;Erenköy Mahallesi
3340;7400000;160;0;8;0;3;1;Erenköy Mahallesi
3341;5500000;160;4;4;0;3;1;Erenköy Mahallesi
3342;3650000;200;1;10;0;3;2;19 Mayıs Mahallesi
3343;8900000;220;30;4;0;4;1;Caddebostan Mahallesi
3344;2900000;135;30;7;0;3;1;Erenköy Mahallesi
3345;4525000;185;23;3;0;4;1;Caddebostan Mahallesi
3346;3100000;165;25;2;0;3;1;Erenköy Mahallesi
3347;5300000;140;4;4;0;3;1;Caddebostan Mahallesi
3348;5750000;150;11;6;0;3;1;Erenköy Mahallesi
3349;5850000;230;4;11;0;3;2;Göztepe Mahallesi
3350;16250000;300;0;12;0;4;2;Caddebostan Mahallesi
3351;3850000;130;0;7;0;3;1;Göztepe Mahallesi
3352;4000000;165;4;11;0;2;1;Göztepe Mahallesi
3353;7195000;150;0;5;0;3;1;Caddebostan Mahallesi
3354;4695000;125;0;3;0;3;1;Erenköy Mahallesi
3355;6950000;160;4;7;0;3;1;Caddebostan Mahallesi
3356;3985000;140;30;1;0;3;1;Suadiye Mahallesi
3357;3950000;130;1;8;0;3;1;Suadiye Mahallesi
3358;12850000;380;5;9;0;4;2;Suadiye Mahallesi
3359;1695000;125;35;3;0;3;1;Suadiye Mahallesi
3360;3795000;115;7;4;0;2;1;Suadiye Mahallesi
3361;4190000;95;0;1;0;2;1;Caddebostan Mahallesi
3362;4495000;185;30;4;0;4;1;Erenköy Mahallesi
3363;15300000;420;12;11;0;8;2;Caddebostan Mahallesi
3364;6300000;135;1;2;0;3;1;Caddebostan Mahallesi
3365;3900000;130;4;7;0;3;1;Erenköy Mahallesi
3366;2750000;130;30;7;0;3;1;Erenköy Mahallesi
3367;12800000;400;22;13;0;8;2;Caddebostan Mahallesi
3368;4900000;145;2;8;0;3;1;Suadiye Mahallesi
3369;1950000;110;30;0;0;2;1;Suadiye Mahallesi
3370;5250000;180;27;4;0;4;1;Fenerbahçe Mahallesi
3371;3550000;135;10;6;0;3;1;Erenköy Mahallesi
3372;3950000;135;8;0;0;3;1;Fenerbahçe Mahallesi
3373;3500000;135;3;10;0;3;1;Göztepe Mahallesi
3374;3300000;145;30;6;0;3;1;Erenköy Mahallesi
3375;5850000;160;0;5;0;3;1;Erenköy Mahallesi
3376;8500000;160;25;9;0;3;1;Caddebostan Mahallesi
3377;2575000;85;3;3;0;2;1;Suadiye Mahallesi
3378;3250000;135;30;4;0;3;1;Göztepe Mahallesi
3379;4985000;240;4;10;0;4;2;Suadiye Mahallesi
3380;5250000;260;0;14;0;4;2;Kozyatağı Mahallesi
3381;6500000;280;21;5;1;4;1;Caddebostan Mahallesi
3382;3500000;140;0;4;0;3;1;Merdivenköy Mahallesi
3383;8250000;220;35;5;0;4;1;Caddebostan Mahallesi
3384;12500000;240;0;10;0;5;1;Suadiye Mahallesi
3385;7950000;155;8;7;0;3;1;Fenerbahçe Mahallesi
3386;4690000;165;16;5;0;3;1;Feneryolu Mahallesi
3387;3900000;140;25;10;0;3;1;Feneryolu Mahallesi
3388;15000000;350;1;13;0;4;2;Suadiye Mahallesi
3389;3975000;125;0;3;0;3;1;Erenköy Mahallesi
3390;18500000;390;0;11;0;5;2;Caddebostan Mahallesi
3391;4350000;140;9;3;0;3;1;Caddebostan Mahallesi
3392;4250000;190;30;0;0;3;1;Fenerbahçe Mahallesi
3393;9500000;150;0;13;0;3;1;Bostancı Mahallesi
3394;4250000;130;3;11;0;3;1;Erenköy Mahallesi
3395;3565000;160;28;2;0;3;1;Feneryolu Mahallesi
3396;1635000;105;35;0;0;2;1;Suadiye Mahallesi
3397;5500000;150;9;1;0;3;1;Göztepe Mahallesi
3398;6200000;165;12;10;0;3;1;Göztepe Mahallesi
3399;1865000;115;35;2;0;2;1;Suadiye Mahallesi
3400;4400000;150;35;8;0;3;1;Fenerbahçe Mahallesi
3401;11000000;245;2;11;0;5;2;Caddebostan Mahallesi
3402;4250000;150;30;7;0;3;1;Bostancı Mahallesi
3403;3750000;155;0;1;0;3;1;Bostancı Mahallesi
3404;3595000;170;31;2;0;3;1;Feneryolu Mahallesi
3405;5250000;150;5;7;0;3;1;Erenköy Mahallesi
3406;6450000;160;4;7;0;3;1;Caddebostan Mahallesi
3407;6795000;250;4;13;0;5;1;Göztepe Mahallesi
3408;3985000;145;31;2;0;3;1;Suadiye Mahallesi
3409;1550000;65;0;0;0;1;1;SahrayıCedit Mahallesi
3410;1865000;120;35;2;0;2;1;Suadiye Mahallesi
3411;2650000;95;5;1;0;2;1;Suadiye Mahallesi
3412;3575000;135;0;1;0;3;1;Suadiye Mahallesi
3413;12250000;200;0;14;0;4;1;Fenerbahçe Mahallesi
3414;6500000;165;5;7;0;3;1;Göztepe Mahallesi
3415;12500000;204;0;13;0;4;1;Fenerbahçe Mahallesi
3416;2350000;125;35;0;0;3;1;Suadiye Mahallesi
3417;4950000;210;30;3;0;4;1;Göztepe Mahallesi
3418;6500000;135;3;6;0;3;1;Fenerbahçe Mahallesi
3419;4500000;165;22;1;0;3;1;Zühtüpaşa Mahallesi
3420;6795000;250;4;13;0;5;1;Göztepe Mahallesi
3421;3595000;170;26;2;0;3;1;Feneryolu Mahallesi
3422;3000000;90;0;0;0;2;1;Feneryolu Mahallesi
3423;2485000;110;31;0;0;2;1;Erenköy Mahallesi
3424;2950000;135;30;2;0;3;1;Erenköy Mahallesi
3425;14900000;220;0;7;0;4;1;Suadiye Mahallesi
3426;2995000;135;30;0;0;3;1;Suadiye Mahallesi
3427;4000000;150;4;11;0;2;1;Göztepe Mahallesi
3428;4895000;240;4;10;0;5;1;Suadiye Mahallesi
3429;4275000;145;31;5;0;3;1;Suadiye Mahallesi
3430;5500000;150;10;1;0;3;1;Göztepe Mahallesi
3431;7550000;145;0;8;0;3;1;Fenerbahçe Mahallesi
3432;6900000;150;2;7;0;3;1;Caddebostan Mahallesi
3433;2485000;110;35;0;0;2;1;Erenköy Mahallesi
3434;6950000;150;5;8;0;3;1;Caddebostan Mahallesi
3435;2350000;105;1;12;0;2;1;Merdivenköy Mahallesi
3436;6500000;280;21;7;0;4;1;Caddebostan Mahallesi
3437;2485000;135;28;4;0;3;1;19 Mayıs Mahallesi
3438;2690000;100;2;2;0;2;1;Feneryolu Mahallesi
3439;3050000;150;32;9;0;3;1;Feneryolu Mahallesi
3440;6750000;135;0;10;0;3;1;Caddebostan Mahallesi
3441;9950000;350;3;8;0;6;2;Fenerbahçe Mahallesi
3442;5750000;120;0;3;0;3;1;Caddebostan Mahallesi
3443;13000000;310;21;2;0;4;1;Suadiye Mahallesi
3444;13500000;175;0;9;0;3;1;Fenerbahçe Mahallesi
3445;1600000;100;35;2;0;2;1;Erenköy Mahallesi
3446;13500000;145;0;3;0;3;1;Suadiye Mahallesi
3447;12375000;278;0;0;0;4;1;Suadiye Mahallesi
3448;5750000;150;0;5;0;3;1;Erenköy Mahallesi
3449;4100000;135;0;1;0;3;1;Feneryolu Mahallesi
3450;12850000;380;9;9;0;4;2;Suadiye Mahallesi
3451;5500000;220;0;10;0;5;1;Kozyatağı Mahallesi
3452;4170000;135;3;9;0;3;1;19 Mayıs Mahallesi
3453;3475000;140;32;3;0;3;1;Feneryolu Mahallesi
3454;11000000;180;0;11;0;4;1;Caddebostan Mahallesi
3455;6750000;230;4;5;1;3;2;Erenköy Mahallesi
3456;5750000;155;0;5;0;3;1;Göztepe Mahallesi
3457;5750000;135;0;8;0;3;1;Fenerbahçe Mahallesi
3458;4500000;135;0;3;0;3;1;Göztepe Mahallesi
3459;3895000;145;9;1;0;3;1;Göztepe Mahallesi
3460;5750000;165;0;4;0;4;1;19 Mayıs Mahallesi
3461;10400000;138;0;8;0;3;1;Suadiye Mahallesi
3462;2700000;126;0;11;0;3;1;SahrayıCedit Mahallesi
3463;3895000;145;7;7;0;3;1;Göztepe Mahallesi
3464;11500000;165;3;8;0;4;1;Bostancı Mahallesi
3465;2995000;95;5;0;0;2;1;Fenerbahçe Mahallesi
3466;3445000;170;26;2;0;3;1;Feneryolu Mahallesi
3467;3595000;165;27;5;0;3;1;Feneryolu Mahallesi
3468;2950000;70;0;0;0;1;1;Göztepe Mahallesi
3469;5600000;265;0;13;0;4;2;Erenköy Mahallesi
3470;4000000;151;0;4;0;3;1;SahrayıCedit Mahallesi
3471;5600000;140;0;4;0;3;1;Göztepe Mahallesi
3472;3550000;110;0;6;0;3;1;Suadiye Mahallesi
3473;4400000;150;30;8;0;3;1;Fenerbahçe Mahallesi
3474;17750000;380;0;10;0;5;2;Caddebostan Mahallesi
3475;3975000;130;2;1;0;3;1;Erenköy Mahallesi
3476;2600000;105;0;9;0;2;1;Feneryolu Mahallesi
3477;2995000;95;5;0;0;2;1;Fenerbahçe Mahallesi
3478;9000000;175;1;10;0;4;1;Göztepe Mahallesi
3479;2850000;95;0;3;0;2;1;Feneryolu Mahallesi
3480;5600000;140;0;4;0;3;1;Göztepe Mahallesi
3481;3350000;110;0;9;0;2;1;Suadiye Mahallesi
3482;3750000;155;0;10;0;3;1;Bostancı Mahallesi
3483;4250000;135;4;7;0;3;1;Suadiye Mahallesi
3484;4250000;135;4;10;0;3;1;Suadiye Mahallesi
3485;4495000;185;23;4;0;4;1;Erenköy Mahallesi
3486;7500000;140;0;7;0;3;1;Fenerbahçe Mahallesi
3487;8250000;230;30;4;0;4;1;Caddebostan Mahallesi
3488;1465000;120;30;0;0;2;1;Feneryolu Mahallesi
3489;4690000;165;16;6;0;3;1;Feneryolu Mahallesi
3490;12500000;260;35;12;0;4;1;Caddebostan Mahallesi
3491;8250000;250;31;4;0;4;1;Caddebostan Mahallesi
3492;2950000;85;0;3;0;2;1;Feneryolu Mahallesi
3493;4495000;185;26;4;0;4;1;Erenköy Mahallesi
3494;3350000;125;0;6;0;3;1;Merdivenköy Mahallesi
3495;6750000;254;0;9;0;4;1;Fenerbahçe Mahallesi
3496;2485000;115;31;0;0;2;1;Erenköy Mahallesi
3497;4350000;140;10;5;0;3;1;Göztepe Mahallesi
3498;3975000;135;3;4;0;3;1;Göztepe Mahallesi
3499;4275000;140;25;5;0;3;1;Suadiye Mahallesi
3500;5750000;240;7;7;0;5;2;19 Mayıs Mahallesi
3501;3380000;140;4;2;0;4;1;Kozyatağı Mahallesi
3502;3550000;125;4;7;0;3;1;Feneryolu Mahallesi
3503;4690000;165;20;5;0;3;1;Feneryolu Mahallesi
3504;12250000;210;0;14;0;4;1;Fenerbahçe Mahallesi
3505;2950000;85;0;3;0;2;1;Feneryolu Mahallesi
3506;4650000;125;4;8;0;3;1;Göztepe Mahallesi
3507;6000000;135;0;0;0;3;1;Suadiye Mahallesi
3508;4375000;145;25;5;0;3;1;Suadiye Mahallesi
3509;4600000;190;0;9;0;2;2;Suadiye Mahallesi
3510;4495000;150;29;10;0;3;1;Feneryolu Mahallesi
3511;7250000;165;2;6;0;3;1;Fenerbahçe Mahallesi
3512;3050000;150;33;5;0;3;1;Feneryolu Mahallesi
3513;9595000;155;0;8;0;3;1;Suadiye Mahallesi
3514;4250000;150;3;9;0;3;1;Erenköy Mahallesi
3515;3450000;87;0;10;0;2;1;Feneryolu Mahallesi
3516;6500000;340;21;7;0;4;1;Caddebostan Mahallesi
3517;2500000;50;2;0;0;1;1;Caddebostan Mahallesi
3518;4995000;240;30;3;0;4;1;Feneryolu Mahallesi
3519;3445000;170;30;2;0;3;1;Feneryolu Mahallesi
3520;5650000;300;0;9;0;4;2;Suadiye Mahallesi
3521;4000000;110;0;4;0;2;1;Zühtüpaşa Mahallesi
3522;3270000;165;29;3;0;3;1;Erenköy Mahallesi
3523;3250000;115;0;0;0;3;1;Fenerbahçe Mahallesi
3524;3750000;135;3;2;0;3;1;Göztepe Mahallesi
3525;3100000;165;25;1;0;3;1;Merdivenköy Mahallesi
3526;4495000;160;30;10;0;3;1;Feneryolu Mahallesi
3527;4650000;160;29;7;0;3;1;Bostancı Mahallesi
3528;5475000;300;0;9;0;4;2;Bostancı Mahallesi
3529;6800000;115;0;3;0;2;1;Suadiye Mahallesi
3530;2765000;145;30;9;0;3;1;Suadiye Mahallesi
3531;4650000;135;1;8;0;3;1;Göztepe Mahallesi
3532;3000000;220;35;4;0;4;1;19 Mayıs Mahallesi
3533;4000000;150;4;11;0;2;1;Göztepe Mahallesi
3534;5500000;145;8;1;0;3;1;Göztepe Mahallesi
3535;7500000;175;0;5;0;4;1;Göztepe Mahallesi
3536;7595000;145;0;9;0;3;1;Caddebostan Mahallesi
3537;4150000;185;28;2;0;4;1;Erenköy Mahallesi
3538;4690000;180;21;5;0;3;1;Feneryolu Mahallesi
3539;4650000;175;0;8;0;2;2;Suadiye Mahallesi
3540;7250000;180;0;10;0;4;1;Göztepe Mahallesi
3541;3750000;135;3;2;0;3;1;Göztepe Mahallesi
3542;3600000;125;2;4;0;3;1;Erenköy Mahallesi
3543;5750000;125;0;3;0;3;1;Caddebostan Mahallesi
3544;3495000;120;10;4;0;2;1;Suadiye Mahallesi
3545;3095000;100;8;5;0;2;1;Erenköy Mahallesi
3546;2250000;90;0;0;0;2;1;Feneryolu Mahallesi
3547;4500000;165;25;1;0;3;1;Zühtüpaşa Mahallesi
3548;4200000;140;3;8;0;3;1;Suadiye Mahallesi
3549;4150000;120;6;9;0;3;1;Feneryolu Mahallesi
3550;6000000;185;0;10;0;4;1;Göztepe Mahallesi
3551;4850000;185;24;6;0;3;1;Bostancı Mahallesi
3552;6100000;170;24;3;0;3;1;Fenerbahçe Mahallesi
3553;4790000;135;0;7;0;3;1;19 Mayıs Mahallesi
3554;7595000;145;0;9;0;3;1;Caddebostan Mahallesi
3555;2750000;130;30;7;0;3;1;Erenköy Mahallesi
3556;7500000;175;0;10;0;4;1;Göztepe Mahallesi
3557;6945000;145;5;7;0;3;1;Caddebostan Mahallesi
3558;3495000;120;10;4;0;2;1;Suadiye Mahallesi
3559;4995000;210;26;3;0;4;1;Feneryolu Mahallesi
3560;4250000;190;25;3;0;4;1;Göztepe Mahallesi
3561;4275000;150;30;5;0;3;1;Suadiye Mahallesi
3562;15000000;490;25;12;0;8;2;Caddebostan Mahallesi
3563;2765000;145;28;9;0;3;1;Bostancı Mahallesi
3564;7000000;225;21;10;0;3;1;Fenerbahçe Mahallesi
3565;5195000;150;8;5;0;3;1;Göztepe Mahallesi
3566;4850000;140;2;8;0;3;1;Erenköy Mahallesi
3567;4000000;150;4;11;0;2;1;Göztepe Mahallesi
3568;3980000;150;22;1;0;3;1;Göztepe Mahallesi
3569;1695000;115;35;3;0;3;1;Suadiye Mahallesi
3570;6945000;145;4;5;0;3;1;Caddebostan Mahallesi
3571;3495000;165;26;4;0;3;1;Erenköy Mahallesi
3572;14300000;300;0;12;0;4;2;Caddebostan Mahallesi
3573;2995000;95;4;0;0;2;1;Fenerbahçe Mahallesi
3574;3200000;155;21;5;0;3;1;Göztepe Mahallesi
3575;9000000;150;2;11;0;3;1;Göztepe Mahallesi
3576;11000000;230;0;6;0;4;1;Fenerbahçe Mahallesi
3577;1865000;115;33;2;0;2;1;Suadiye Mahallesi
3578;2995000;125;30;1;0;3;1;Suadiye Mahallesi
3579;3500000;165;30;3;0;3;1;Erenköy Mahallesi
3580;4190000;95;0;1;0;2;1;Caddebostan Mahallesi
3581;18700000;330;0;5;1;5;1;Suadiye Mahallesi
3582;3395000;160;30;4;0;3;1;Erenköy Mahallesi
3583;3850000;145;3;8;0;3;1;Erenköy Mahallesi
3584;4750000;240;13;6;0;5;1;19 Mayıs Mahallesi
3585;4275000;155;30;5;0;3;1;Suadiye Mahallesi
3586;7000000;247;0;7;0;4;1;Fenerbahçe Mahallesi
3587;15500000;200;0;1;0;4;1;Bostancı Mahallesi
3588;12000000;310;0;11;0;4;2;Caddebostan Mahallesi
3589;2365000;135;27;1;0;3;1;19 Mayıs Mahallesi
3590;4475000;100;0;1;0;2;1;Caddebostan Mahallesi
3591;2950000;165;25;2;0;3;1;Erenköy Mahallesi
3592;3475000;160;35;3;0;3;1;Feneryolu Mahallesi
3593;4995000;225;30;3;0;4;1;Feneryolu Mahallesi
3594;6275000;260;4;14;0;4;2;Suadiye Mahallesi
3595;52000000;350;4;2;0;5;2;Fenerbahçe Mahallesi
3596;6750000;130;0;10;0;3;1;Caddebostan Mahallesi
3597;4350000;160;30;4;0;3;1;Suadiye Mahallesi
3598;3980000;150;22;7;0;3;1;Merdivenköy Mahallesi
3599;5000000;200;0;8;0;5;1;Feneryolu Mahallesi
3600;3985000;145;35;2;0;3;1;Suadiye Mahallesi
3601;6700000;200;28;7;0;4;1;Caddebostan Mahallesi
3602;7450000;150;5;4;0;3;1;Fenerbahçe Mahallesi
3603;4170000;135;3;9;0;3;1;Suadiye Mahallesi
3604;3695000;225;30;8;0;4;1;Göztepe Mahallesi
3605;5500000;135;3;3;0;3;1;Caddebostan Mahallesi
3606;5195000;150;4;4;0;3;1;Göztepe Mahallesi
3607;3250000;155;30;9;0;3;1;Feneryolu Mahallesi
3608;9500000;180;8;7;0;3;1;Erenköy Mahallesi
3609;4000000;150;4;11;0;2;1;Göztepe Mahallesi
3610;2995000;95;5;0;0;2;1;Fenerbahçe Mahallesi
3611;5450000;175;3;3;0;3;1;Erenköy Mahallesi
3612;4950000;118;4;10;0;3;1;Caddebostan Mahallesi
3613;5090000;160;4;4;0;3;1;Erenköy Mahallesi
3614;3980000;150;25;1;0;3;1;Göztepe Mahallesi
3615;3100000;150;26;5;0;3;1;Merdivenköy Mahallesi
3616;2800000;120;0;8;0;3;1;Merdivenköy Mahallesi
3617;10125000;180;2;5;0;4;1;Fenerbahçe Mahallesi
3618;4250000;175;26;5;0;3;1;Göztepe Mahallesi
3619;3950000;135;7;0;0;3;1;Fenerbahçe Mahallesi
3620;9350000;395;13;14;0;5;2;Suadiye Mahallesi
3621;6000000;250;0;12;0;3;2;Göztepe Mahallesi
3622;3950000;130;10;0;0;3;1;Fenerbahçe Mahallesi
3623;3400000;85;0;10;0;2;1;Feneryolu Mahallesi
3624;2950000;115;0;5;0;3;1;Erenköy Mahallesi
3625;5795000;140;0;8;0;3;1;Fenerbahçe Mahallesi
3626;4995000;240;26;5;0;4;1;Feneryolu Mahallesi
3627;3300000;165;30;6;0;3;1;Erenköy Mahallesi
